seed,theta1,theta2,theta3,target_vf,mesh_size,radius,beta_heaviside,beta_grf,N,E0,nu,p,C11,C12,C13,C14,C15,C16,C21,C22,C23,C24,C25,C26,C31,C32,C33,C34,C35,C36,C41,C42,C43,C44,C45,C46,C51,C52,C53,C54,C55,C56,C61,C62,C63,C64,C65,C66
1474698440,0.7453809884629844,0.39475365189737066,0.5147585789058469,0.6358614912150744,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,6790.546900432056,2135.043944284199,1785.8474915375307,1.411425035205393,251.81070052252073,118.11449536864427,2135.0438678805185,7148.694641447511,1591.5244297411348,-32.83307196549148,81.84467415892183,120.5725682768829,1785.8478670119714,1591.5248048958624,4744.733815286306,0.9310954433138868,215.11941720642608,65.33093848208368,1.4113693365335582,-32.83308017091595,0.9311022776058991,1535.30884448388,21.98151094038467,81.8267097004719,251.81076056290172,81.84465541248366,215.11962071417327,21.981490657787834,1571.879590629488,-2.427237266145192,118.11452943606673,120.5727018219469,65.33108901636616,81.82678706737394,-2.4273405104786807,2177.313024807467
264163320,0.15018017557740768,0.5007229194384807,0.1613764727304541,0.44164600522548886,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,3470.4569935707086,595.0339277740946,450.0786050378055,123.64216799596997,-165.7015889145377,-208.8432683277167,595.0336402806154,2586.357732021783,359.96533791232815,127.10296455918882,-41.47609012625093,-59.39789637982945,450.0786934022049,359.96526657852075,2233.8163065125846,132.87286212747006,-138.9555734468849,-46.33813328572452,123.64216344367586,127.10294630054503,132.87323112585335,452.47938414354445,-56.14308480442878,-13.360454667388819,-165.70172211933397,-41.475917176639065,-138.95573077300426,-56.1431717814121,548.8024003338269,108.32528770868251,-208.84352197373818,-59.39788441353557,-46.33824352974701,-13.360607300802329,108.32515066148832,730.0673240835198
749909522,0.5892503482447133,0.3958719268764026,0.3430170842556537,0.6384088433270447,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,6258.129034028945,1614.6028146181015,1693.8398348342562,61.78441660492551,157.92399182366626,198.3132892064308,1614.6027927215878,5591.117784110768,1764.8850990938763,35.07160916461815,104.80080020994802,286.0758366022789,1693.8397853333308,1764.8849350233997,5870.05978946708,132.989038744245,195.85849403835277,115.4343243685734,61.78435786703787,35.07152625992141,132.98896669050154,1796.0430946209383,110.1471272253001,85.36573564347471,157.92406647287436,104.80097189988629,195.85850511714798,110.14710656009976,1495.5880913016472,48.415822432530916,198.3133228903361,286.07581653129125,115.43448903009136,85.36574041073368,48.41579148607082,1539.412143019948
3287711210,0.5690552161333867,0.170971671011212,0.7106857592143409,0.6731588557952071,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,7090.0110984502735,1811.8223855709793,2243.4477230409925,-24.139690868495606,-503.9519482328688,113.27616014302235,1811.8224742521477,6905.858203684362,1729.9611057218679,-29.54894253498235,-254.48199755039016,104.71078104464276,2243.44774786287,1729.9610234511847,6725.103382955349,-15.560837502152648,-437.0148230312714,41.13571853981291,-24.13957943652509,-29.548929430556708,-15.560744091091522,1690.459281089511,20.587839228184052,-275.55934358100166,-503.9519060867495,-254.48198667080197,-437.0148926372913,20.587900558550558,2178.4090966624967,-20.731543158090076,113.2762041388474,104.71072626119677,41.13575594103381,-275.5593545123587,-20.731569192753803,1826.4690158806268
1592657993,0.4758919604651008,0.18649237869485497,0.03392276425031501,0.861058522593787,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,15891.901280010119,5174.7569506609525,6300.114090378923,-8.810913871907328,90.74955954559267,-172.50988083228677,5174.75694011105,14177.026886936539,5690.322640564689,-27.189354564553394,48.25922651072364,-360.17780729238814,6300.114088934671,5690.322649422919,18703.439004544467,-45.51287766683998,147.34815947378422,-168.80117910371885,-8.810910168458658,-27.18935106673076,-45.512881176496855,4677.952260295484,-152.29613190939608,42.01658229905467,90.74955080629441,48.25922745888098,147.34815557292995,-152.29613024668132,5241.862439962531,-11.487473955665537,-172.50987161855662,-360.1778100753782,-168.8011769240239,42.01658007227076,-11.487473722723369,4156.242860594886
368574414,0.028977182593607084,0.6814415435101314,0.13152385208089057,0.5532277373076538,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,3414.046937581517,994.4254993675277,1025.9267629977394,-71.54531192456191,5.080150973058808,-492.99150668310483,994.4255849194523,5622.887678431235,1810.0951435288378,-113.36540002506405,7.512575431364158,-190.287711805302,1025.9270125278188,1810.0952522127027,6812.424604110228,-209.6047904166929,-10.57993006612475,-128.39003824154824,-71.54541782267495,-113.36541239903933,-209.60490121152742,1928.9610081188464,-116.82646101291185,10.217302948268593,5.080011037214063,7.512785179781658,-10.579703259822486,-116.8264496862155,1024.969578326238,-64.71485094426036,-492.9916257162017,-190.28761784556588,-128.3900755188018,10.217377591101787,-64.71492400688398,918.6087114694741
2103698312,0.2118831043472051,0.554768566009849,0.006425203186244531,0.490467227943763,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,5574.013077538201,1559.0018939495808,83.24000667331326,2.516295780587857,-4.447167510187474,-61.787876643482136,1559.0022059090156,6319.739282112467,108.08082172995688,2.430624968325837,4.397340684484319,-62.14010781000813,83.24033889532204,108.08091541139316,396.2453120849585,5.509537069531427,3.189355809253877,-3.668467189664925,2.516365273564115,2.4306517471004883,5.509994243248214,116.50893053025186,-0.6737040209582763,-1.9193300839612497,-4.447228875145559,4.397263202300122,3.1888575671434483,-0.6738966577985445,101.6680318089783,-0.2984417314180886,-61.78810014956525,-62.1403378428805,-3.6688353729536876,-1.9191359153717364,-0.2984137714657102,1935.38227013166
2916314238,0.5028084804534425,0.3212140700041656,0.3491723756045543,0.9517962180579065,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,22122.155023752803,8695.03912083047,8746.26119260157,89.22415941749581,35.98402248625271,28.835560066776946,8695.039120831609,21290.474334984123,8528.931540439999,148.32253978961108,4.62834083873156,-14.014528843313826,8746.261192603248,8528.931540446147,21613.328318920678,123.39700324652026,-15.147255924597108,5.241491980699839,89.22415941508737,148.3225397865142,123.39700324857448,6148.8297615136025,3.681455051659796,4.273748084274064,35.98402248390623,4.628340840262011,-15.147255926151162,3.6814550517445057,6361.817172508901,68.76355018759251,28.83556006800418,-14.014528845979857,5.241491978541631,4.273748084663988,68.76355018716366,6324.8710165317625
3509010592,0.5611195722635645,0.47476974655522725,0.6590399211329618,0.5307138191090378,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,3986.9368454242485,902.1965635691325,986.2445407602569,106.18605419510963,149.0439386472715,-83.82860572833327,902.1964825484325,3232.5661458536238,992.6820348885901,351.23200694419927,22.162810070047176,30.786276636223533,986.2445496438506,992.6820748236711,3435.0945856471862,216.5357519197533,-53.60030515539796,8.607050298610416,106.18611094540957,351.2321708450292,216.53577350386104,1027.0087692150662,5.490910464320597,25.288110727259884,149.04389805722315,22.162790717455312,-53.60033655584025,5.490917742315284,1069.5460331338747,153.64998578475735,-83.82857908869151,30.786366389384423,8.607024954769107,25.28805819759642,153.64993585416582,941.4794629489311
50820204,0.4688184348200945,0.6872009935138326,0.6411833468166555,0.47403570751985497,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,2919.668247149472,694.0804797199415,637.8372314178027,-2.117389770285232,-6.9948521413000995,71.88596459596157,694.0806358577756,2660.644238072163,506.47040752135104,-72.18175949943284,-15.310548619372039,24.526659551671358,637.8373430106599,506.47015113827666,2041.6837498000766,-30.940637435413112,-32.284349095484586,-35.30718641772215,-2.11735926693285,-72.18179353004152,-30.94065731328641,569.2577186091363,-43.13104202850329,-39.308827759942425,-6.994917020820197,-15.310533224918386,-32.2841654208679,-43.131053116663864,626.1927927697935,-22.772094566584922,71.88601993391626,24.526666323823413,-35.30710254102159,-39.30884280913409,-22.772032759024107,799.2604509414987
1777758784,0.6344506004976478,0.3883203981304468,0.3044911960435719,0.7076347918563666,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,6736.700410940381,2413.3326672349986,2363.538723758753,34.498230009023466,-113.4040219796569,-330.3691590306871,2413.3325620636315,7852.684236866538,2621.4953668560092,82.84637972201097,-79.09492035209345,-616.3140708634014,2363.538672832793,2621.495426651786,9739.42375491375,161.1892191350397,-239.97821245216468,-286.807183564658,34.498211432455015,82.8463208946203,161.18921939561574,2541.139312013048,-321.988237273347,-50.85648972220059,-113.40392932103312,-79.09487711986682,-239.97815597954857,-321.98822750546105,2205.6779116131365,21.265370710432098,-330.36911259374216,-616.3140446263646,-286.80717693705884,-50.856487001984384,21.26538498851784,2322.7547583268924
3104911179,0.07188709390483815,0.6739096662775017,0.42410834967296346,0.6038737531491298,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,4438.3919910364375,1117.3541635852378,1022.9510905454966,-75.55852391431785,155.15761463186794,18.762879495433545,1117.3538690668663,5845.242473022297,1832.9116219027735,-272.03957192295815,76.53580448822143,8.119178738023354,1022.95066759016,1832.9114586188527,5516.020184823089,-114.03677646871098,106.73557095062647,36.7207537604851,-75.55850984404618,-272.03948365557295,-114.03659611873495,1939.861310478754,37.73824634626543,55.817074680389986,155.15752820766988,76.53584862455554,106.7358821862465,37.73824352973116,966.3186971559002,-111.82784059064453,18.762877791108938,8.119161516534332,36.720798090863404,55.81706412608235,-111.82778749357614,1166.477105708681
213400282,0.5358352536129796,0.3418565476447795,0.5590546710768137,0.7300073677849097,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,9407.567211463802,2674.673159135082,2854.0450962772907,-78.71901709068482,21.31456346690165,252.066130248841,2674.673151797298,8490.944461891895,2475.8396464365323,-255.63939226182367,0.591746579881035,362.1313017687418,2854.0450434365357,2475.8396490991518,7968.745452108349,-133.06701426263348,114.33350166996733,141.74514310487018,-78.71901103254427,-255.6393972455387,-133.0670115126672,2298.1786383706176,96.65314414194805,27.578395724557087,21.314576407998057,0.5917292881785912,114.33350931249326,96.65314312805722,2777.5829772218735,-51.67667356745943,252.0661420636677,362.1313087777762,141.74515945438728,27.578402067936526,-51.676674559792716,2527.6871934201226
1284175803,0.663599674253945,0.30503930216055974,0.23577779523882073,0.8291077943520104,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,14092.306164241209,5153.708072662004,4353.500239732627,-193.73956089766097,-198.44325529520114,-150.01926172643294,5153.708032583647,14839.134849478743,4655.809198053823,-296.7240396179252,-72.74679666768733,-290.2371956318616,4353.500206919659,4655.809206212626,12415.28500747239,-411.8556049587221,-86.72240531226383,-112.35479435052233,-193.73953064331343,-296.72404319866337,-411.85563240952075,3963.957996344601,-106.8592514498795,-40.21923054406098,-198.44332190115898,-72.74669788275693,-86.72229753629331,-106.85923536906355,3542.3826578247695,-143.06195386081333,-150.019431289806,-290.2372392772112,-112.35481954358933,-40.21925974478246,-143.0619624835833,4414.252848247913
2023991996,0.5158368203022122,0.301357450024728,0.3647359888623348,0.7246737292415725,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,10691.729116144086,2333.395637827026,3356.15421178829,-0.4731264624248008,-43.66362016494871,136.24918551360722,2333.3956781290744,7310.552112926232,2329.761862152717,-3.5710548992688387,2.0962294057051034,53.11787052690616,3356.154258960806,2329.761882057572,10844.047175248865,61.22472920045422,-69.27047274778671,36.19141641385097,-0.4732195519636985,-3.5709926456122996,61.224608473260965,2090.50969760429,-0.03746524739217434,13.773047488802243,-43.66348440903181,2.096328201092887,-69.27030394159114,-0.03739774426829774,3287.032173603975,28.34881904569345,136.24898012117131,53.117795835846806,36.191402436994096,13.773048856351945,28.3487664071187,2208.818090210138
2162440770,0.1995681893657046,0.20995773750518246,0.033074816729970445,0.39742199677599876,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,5882.209569169462,1485.6836625549502,0.016329395545806195,0.0030021523801841733,0.004842312649113926,-34.550308411004536,1485.6835344711799,4987.74082975441,0.010432608370887032,0.005017941261526123,0.00244658816066238,-0.1312306798537509,0.01668709172047265,0.011003186324433966,0.05722012471340419,0.006252078372126999,0.007925185307315088,0.0003459287568239318,0.002329989568611077,0.004898086210083358,0.005448238440109206,0.02017242874641055,0.0010664572565066803,0.0020002573266490998,0.005084244878320481,0.002733761360981576,0.008880019847936755,0.0012934028329248724,0.022860437641158863,0.00116984387151131,-34.55052465403998,-0.1313936331470876,0.00036637038142840517,0.0022733630129675567,0.0009522917258235573,1740.6053165536969
3696451844,0.6654821872219984,0.38976610985103993,0.426622456684685,0.7937394971547994,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,12172.76764000051,3961.6083233426384,4076.5905643432434,192.10994960001608,51.63450813821504,158.9994596579097,3961.608343518463,11357.539205128516,4211.397550598827,365.8982094865367,14.78597151827681,193.1148765264441,4076.5906504401155,4211.3976433614935,11999.442181898312,381.0374941045773,78.77394694626545,96.83468871568425,192.10994469923213,365.89819692856685,381.03747210152216,3705.5338186047043,117.71810455826116,-1.507679753584024,51.6344634764924,14.785946188569339,78.77394167647364,117.71810587591935,3568.517145839655,185.3925579608865,158.99950053795578,193.1148018630735,96.83472653938111,-1.5076641966691828,185.39255913072145,3511.1037279633197
2219392187,0.15137171629486496,0.7409093380468584,0.5922402966205965,0.9694764986405495,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,23398.286259164943,9651.679095816546,9655.962774066946,53.16723996729624,-23.553351004000003,72.75122090528279,9651.679095816542,23263.8798445356,9642.704693566477,99.10154390042871,-11.833549958879415,62.21173901123858,9655.962774066735,9642.704693567632,23303.302875111836,146.99727419232502,-26.338043203553635,38.377071958665894,53.16723996743184,99.10154390227152,146.99727418850617,6801.783860575977,28.659312481247486,-9.877464774329688,-23.553351004489794,-11.833549957985204,-26.338043202317944,28.659312481191503,6814.037998352704,37.752046570608755,72.75122090578505,62.2117390096066,38.377071958920716,-9.877464775240327,37.752046570663595,6812.168551194778
2728696061,0.008193568709473902,0.42530565008019544,0.6785905411407847,0.8067445420548127,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,10733.194753606744,3752.5529219449695,3833.4933250001636,-29.163151846125306,-41.125624974534055,-244.17727453298846,3752.552918893996,14284.066383471893,4982.1286178042155,76.18303433867881,-46.22725827955336,-181.06053280404646,3833.493334631314,4982.128623833763,14272.082225899072,-29.237874540438664,8.631017546758391,-59.88254541568956,-29.163154591190132,76.1830347103872,-29.237859710806536,4466.716348434159,-8.627029355770826,-40.52057003692052,-41.12564808216,-46.22726622789191,8.631029033633254,-8.627022500172268,3292.3211160489473,-48.6518083860844,-244.17728447975554,-181.06053600837063,-59.88254187280261,-40.52057500401382,-48.65180213938047,3174.870227447621
386295195,0.2455083907649951,0.34754695447309814,0.6298040415817014,0.6357837410225244,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,5617.172502976656,1359.8477866184148,1561.612995888218,84.74838438347682,-344.6834245049054,-67.59993179380177,1359.8477301898445,7031.454031088167,2028.1035044067353,482.0736291851419,-67.80732903778305,31.055836086956866,1561.612916911297,2028.1035436572197,7051.187552570172,203.83925836051725,-208.5959614588441,-13.163735807569886,84.74828915070002,482.07362297845754,203.83928819206912,2075.484316573213,-5.299478533350986,-27.16486006436692,-344.68350821084243,-67.80731697059456,-208.5959324490692,-5.299506208969897,1643.583792623021,46.27498431111206,-67.60004510476101,31.055930293049126,-13.163888000815216,-27.16491086317327,46.27486197646514,1364.2663820668652
3296210118,0.5848381594629007,0.4209665638782613,0.43240843828692105,0.33868663321542425,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,1399.4621250802552,173.51442393241666,87.77640152288656,-37.26596814744639,-73.52245239685507,76.0603014137717,173.51500082210907,943.1698279214478,67.19316268625509,-39.170397522611445,-44.21720292455279,55.95002535234948,87.77653849145477,67.192923911994,228.72603994651584,-11.429954739244693,-33.80495201295568,19.032222886772757,-37.26614903945211,-39.17048864190021,-11.429931946670449,95.5340062718021,33.488537177435006,-39.90641274936176,-73.52258747582684,-44.21743504353978,-33.80493224948318,33.488684370358435,108.54004405908888,-60.197980956599416,76.0607534122939,55.95018130575509,19.032612281588534,-39.906207979848524,-60.19808613523448,296.54485501588226
2609602498,0.3820826917839607,0.7602552043906154,0.3637585425460659,0.6292598361226869,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,6135.33239967802,2111.5907451632243,1281.4486069973052,-104.83421410281835,78.7093441995441,67.63123801480724,2111.5907363681854,7322.730897020726,1366.7496715373973,-254.21214177577556,-7.02062172351596,-91.6390005432386,1281.448617980578,1366.749630834649,4719.566697913738,-84.11488759392927,-23.451916605891792,-9.400947504240074,-104.83434459767837,-254.21222482607868,-84.11481839323064,1317.7768808030614,-41.764049700569494,-14.870194015309606,78.70934141558405,-7.0206131972022225,-23.451967961981786,-41.764116953549085,1201.8043842282345,-64.8665622110058,67.63124117365454,-91.63898712280331,-9.400963543999428,-14.87014738183777,-64.86658254519955,2233.0820053268594
1010906602,0.16216649760951532,0.7374745026351599,0.3617978288399575,0.6191517367220694,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,2455.828716914715,756.8151070596064,696.5769403277047,33.59162305274958,74.24079776987499,-251.0306277188598,756.815222346285,9000.931456177119,2538.1962523622133,232.16421918094463,39.1089801849041,-143.75539311353847,696.5768107437871,2538.196123263909,8983.754152055,116.34552519576827,45.03960793217869,-92.17989293083859,33.59164801535068,232.16425798131846,116.34550645037898,2877.0031489819194,-45.63945449578991,25.15391075140186,74.24084935753979,39.10927171655189,45.039736878347874,-45.63957941012829,745.7092662724368,26.677798136081254,-251.0308310887367,-143.75551646633548,-92.17992527058603,25.153817723994262,26.677827796620505,809.5006004362037
3840035609,0.18061652562117841,0.6564518298713674,0.5806322472005899,0.8996584425854217,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,16915.898408285735,6509.8839404066675,6563.929060476019,-4.814318516014095,-133.09364839276643,376.12048553790197,6509.8839404055625,16091.559843847068,6343.750326258747,85.60155379449368,-22.790189380650986,205.76462293267082,6563.929060468794,6343.75032625472,17094.964334811306,44.352901007314266,-96.25971781365459,130.80260678022725,-4.814318518330877,85.60155379736518,44.35290100744242,4889.170703277094,130.89665778952136,-6.302570465300118,-133.09364839099422,-22.79018938206023,-96.25971781874932,130.89665778978306,5113.91818125365,-16.967839588943555,376.1204855387531,205.76462292462884,130.80260678074995,-6.302570464426704,-16.967839588332193,5071.3179888470995
366271632,0.708669574916222,0.32796477688421266,0.67473677886943,0.30264148539025937,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,1018.3903989539372,74.34163082416848,80.17741782463165,-17.29645742264773,16.03552677928335,-16.010025149902358,74.34116857991546,533.7160735075709,147.57136137680823,-73.2955140106258,2.5669051347297915,-8.15001265498348,80.1764774858834,147.57156868617972,513.5443077828419,-69.17957703452329,-67.87260434153744,2.3040755077182777,-17.2966243654545,-73.29553349510437,-69.17950065365851,118.39649045366865,-5.160773115478957,0.9701364484524422,16.035636582000826,2.567073436549524,-67.87237990266044,-5.160783501040392,139.90853963825347,-27.680426076904077,-16.01002032419478,-8.150171841948431,2.3042354477224447,0.9702149374263046,-27.68037112192936,100.35054283958215
2208130057,0.4613646928262654,0.6323686262226215,0.10275950021805581,0.8745890777372436,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,15929.588059187756,5977.991604493465,6079.213163761745,-45.33952649760189,28.621106542743433,-185.91985260751332,5977.991582943313,15855.176259493088,6113.304560262165,-67.354263028572,-22.375265209484713,-109.64566682639911,6079.213170614964,6113.304557961604,17378.44081188597,-114.54605964151357,-6.091224150812223,-79.27778118422174,-45.339545251799926,-67.35425482974611,-114.54605752858193,4811.961439093514,-73.68686898518871,-21.696906635092514,28.621111006384307,-22.375256492939744,-6.091203636972358,-73.68686598883562,4776.055665343696,-36.80515367621112,-185.91986654839982,-109.64565196580516,-79.27778977669284,-21.69690548020903,-36.80515575071185,4722.981725984147
3399199430,0.2512489931946948,0.4546303910779244,0.6575349367464609,0.580682736412335,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,5310.015330317903,1222.7263955677627,1333.4133756478934,30.36569122533205,-175.08000948008112,-442.78650375472307,1222.7264214648046,3693.7727752627566,1020.0537923590136,82.38527086417872,-45.84232163678626,-169.31413380040394,1333.413371539826,1020.0538176565916,3974.19030139739,211.69526475172054,-141.40035851245094,-153.15081556597764,30.365640369818554,82.38524081869537,211.69525908554863,1042.0475167527077,-138.35113318806933,-24.81331711654961,-175.08007044746003,-45.84241464884844,-141.40030790555204,-138.35117101998068,1507.945471773141,76.20827771707033,-442.78638919566555,-169.31409854104857,-153.15079576967076,-24.81328093985279,76.20830379545325,1267.5147317061217
3803196591,0.004855383245430262,0.6506808925039709,0.007628523948066267,0.9141311663696694,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,19089.596048923406,7121.87088651447,7005.359481234746,-19.76020193022476,73.11509607875075,-363.8846465009398,7121.870886516183,17240.631942541142,6498.569669990293,-11.411420950259224,10.916297728992683,-178.47527956223857,7005.359481236405,6498.569669992937,17984.085837318114,-27.56870070798961,66.56330966487342,-168.6147393157172,-19.76020192904225,-11.411420952159554,-27.56870070516455,4796.775991241853,-176.31321567312847,2.0339242636718096,73.1150960743245,10.916297726945285,66.5633096644669,-176.31321567180856,5348.849534201813,-14.537310100124957,-363.88464650006586,-178.47527955765483,-168.61473931831463,2.033924263256515,-14.53731009732089,5511.849161685531
54012682,0.01349687980927018,0.687667638213863,0.41571032900327454,0.37929255437354154,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,2016.4650865349536,294.78417922483715,427.1918962813584,99.33192823893796,-270.3043592394129,-200.4119353371442,294.7840600959742,766.4425305051471,232.40813693248757,71.01888621233354,-95.74007550784238,-36.53714550571987,427.1920177379611,232.40771468386967,940.4637271019327,155.1698717413065,-41.359306733285266,-55.59574316465895,99.33219929203213,71.01863900639455,155.16985781150314,224.87428298626634,-48.59160612402733,-85.8825129053201,-270.30472703112144,-95.74010431668175,-41.35959450006935,-48.59163816404836,561.7456437673942,116.86371159983129,-200.41211248689504,-36.53726272702011,-55.59572377365618,-85.88247586075023,116.86382050851161,317.28616114800593
4030038445,0.29112391827998396,0.21095205434136033,0.36188510117556816,0.4939239856002753,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,4889.25364622045,189.1176467092836,1144.341387682151,11.603154938394677,-88.2383738455331,-22.407486308811666,189.11765116053644,760.0873649978819,247.55736058247322,18.226278254801045,-10.77772294061935,-51.25476319157716,1144.3412596595795,247.5573631127058,4440.079518006413,32.1614856885277,-61.22906105500696,-23.66061667649567,11.603059883923265,18.2262512234283,32.16149841804621,210.69456402253405,-13.297430710097586,-11.291039991544855,-88.23838103103466,-10.778139648459133,-61.22919959170213,-13.297536952130631,1379.645738965638,8.016257228508369,-22.407502434839206,-51.25536434647604,-23.66094267326361,-11.29110782799851,8.016559073670644,173.86667407785995
679591115,0.05273966130779937,0.445119695875584,0.18027664803907925,0.49415697029156763,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,483.7714366097969,98.45358044176379,132.98434108320245,16.792856477735388,12.501956155816309,5.219145405487531,98.45335902083178,6123.867514620425,1665.4240817951934,120.98853885184776,3.8406983927940446,2.1013684489699007,132.98413571501115,1665.4242493542674,6384.684523931771,282.25981354287666,10.6943457066292,2.673192976548251,16.792701432075038,120.98846893160867,282.25975699788876,1896.6806326211536,3.019049388743693,-0.383772655039724,12.501821967369564,3.8407043615428473,10.694935426979882,3.0192867643865897,149.32616524621216,15.319344402346859,5.219292846131219,2.1015968722654716,2.6733018646978106,-0.3836398852377147,15.319335151744145,122.14758907958648
2956750196,0.24540500866059553,0.2776533502103229,0.6451478459973248,0.9524503257561929,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,21478.034523656337,8739.907179577729,8641.451591057465,-8.592487337281698,80.63589531594877,19.12891169671074,8739.907179581534,22083.61868520154,8794.601359170674,-29.123522375311307,37.35109146759023,30.095785239510757,8641.451591057814,8794.601359170774,21579.18835991532,-9.578258405079783,79.49679073841621,6.307286083802522,-8.592487338402645,-29.123522376168435,-9.578258407394795,6358.494390060609,5.610629903563732,29.318138494789462,80.63589531559359,37.35109146761822,79.49679073952154,5.610629903371959,6207.822269643539,-11.28156541539383,19.128911692594272,30.095785236834235,6.307286086291133,29.318138494525794,-11.281565414963103,6303.780271782958
3786350571,0.0927556253834985,0.7687059586730065,0.21375243629785098,0.80853241483079,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,13209.976801313576,4592.561556149896,3210.525039284959,-7.772941852781088,-1.1485894456272603,-133.5659830348179,4592.561540670393,14368.768433778465,3678.5293459378786,-24.04319701766896,-27.56093368350778,-88.17561689135367,3210.525027285172,3678.5293653980425,10000.469243246185,12.15422783882111,-48.68110378604965,-45.77085698362792,-7.772973868576279,-24.04319359769055,12.154186665594136,3151.0986142872707,-11.897364101245637,-17.491789520912842,-1.1485490978048423,-27.560937392393466,-48.68112417860975,-11.897370758346758,2559.5328171976043,-12.806615417922654,-133.56597867168497,-88.1755902608793,-45.77083376114417,-17.491796413160163,-12.80660594825745,4212.592268256031
1068885476,0.36851636163208923,0.34302062883997014,0.28119424146334365,0.8497528203020381,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,14113.977358974993,4863.585206025868,4930.312759811287,23.49471427912733,49.656393409756205,-138.0411801743781,4863.585205890238,13069.672001813198,5012.856378465687,34.985865251003055,44.30338373934341,-148.93513330108493,4930.312759805351,5012.856378969449,14031.991356258879,59.19500947085787,11.744874133085595,-91.42180956970365,23.49471439027499,34.9858651190317,59.19500935019001,4223.198924141131,-91.07598689537546,60.98859297248941,49.656393285434,44.30338375698127,11.744874041962015,-91.0759869443424,4080.0128141667046,0.6946942268484212,-138.04118017245182,-148.93513316572617,-91.42180950501319,60.98859295061889,0.6946941961346825,4053.0387482177184
2804908428,0.6603986392926972,0.3431223805857631,0.04909809623775309,0.8842015585332017,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,16119.290135770656,6181.4702102436,6540.75822143257,2.29023844044948,65.11300584826726,270.9063953383633,6181.47020771216,16488.00637371904,6483.392954973939,-150.29369398709235,64.57225523878766,202.54889896926937,6540.758223122844,6483.392952259845,18331.622448906084,-154.90424244299797,136.50257763424318,123.66092087782533,2.2902371011585543,-150.29369173574267,-154.90424271789482,5137.044462108848,97.07296400064848,77.76247472063827,65.11300668411185,64.57225400707644,136.50257902634513,97.07296423249326,5229.78964037231,6.945206394769138,270.9063936736731,202.54889222713666,123.66092210063186,77.76247359139774,6.945206157372395,4896.6635718991365
1957240326,0.7796454791756096,0.5456146994811701,0.25494416908691664,0.8418611927376289,0.04,0.1,10.0,15.0,100,21000.0,0.3,3.0,13925.68094386815,4950.34947285561,4975.411534100325,42.48514256836809,-7.551479242327021,174.43384902498815,4950.349546455514,13438.600993588489,4930.149113696671,133.8602980488382,-0.4336417522373965,142.0783298465532,4975.411578627547,4930.149071394548,14638.821578173329,191.23266318639017,-18.495554949272314,77.61633651827788,42.485095926366306,133.86023259238735,191.23262208336743,4051.9852934042556,52.89401319212392,10.80164944944859,-7.551514535766175,-0.43362722685771143,-18.495560551579622,52.89400125617097,4118.13842615519,47.4279000434488,174.4338274166833,142.07836915300138,77.61629837620494,10.80163735966619,47.427903787824896,4087.627019017751
